Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A01001_001,SE_A01001_002,SE_A01001_003,SE_A01001_004,SE_A01001_005,SE_A01001_006,SE_A01001_007,SE_A01001_008,SE_A01001_009,SE_A01001_010,SE_A01001_011,SE_A01001_012,SE_A01001_013,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A12002_001,SE_A12002_002,SE_A12002_003,SE_A12002_004,SE_A12002_005,SE_A12002_006,SE_A12002_007,SE_A12002_008,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017
48201320700,14000US48201320700,"Census Tract 3207, Harris County, Texas","Census Tract 3207, Harris County, Texas",tx,140,0,ACSSF,6795,,,,,48,201,,,,320700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4036,3035.172,1.329743613,4036,287,265,447,153,489,545,576,432,365,300,135,42,4036,2067,666,35,104,0,1089,75,2395,608,1787,1143,410,188,69,0,1491,202,83,176,92,60,134,100,39,59,109,127,189,71,0,37,13
48201320800,14000US48201320800,"Census Tract 3208, Harris County, Texas","Census Tract 3208, Harris County, Texas",tx,140,0,ACSSF,6796,,,,,48,201,,,,320800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5318,4711.503,1.128726851,5318,269,301,719,164,677,605,702,799,532,282,226,42,5318,3635,16,106,0,0,1398,163,3188,1394,1794,909,292,48,0,0,1468,66,137,129,53,31,93,105,179,150,73,69,208,52,56,35,32
48201320900,14000US48201320900,"Census Tract 3209, Harris County, Texas","Census Tract 3209, Harris County, Texas",tx,140,0,ACSSF,6797,,,,,48,201,,,,320900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7444,8325.052,0.894168622,7444,533,659,665,421,1167,1040,945,914,515,346,198,41,7444,6068,600,22,138,0,580,36,3999,1234,2765,1494,366,39,0,0,2243,147,11,172,180,187,158,119,190,56,208,258,226,179,138,0,14
48201321000,14000US48201321000,"Census Tract 3210, Harris County, Texas","Census Tract 3210, Harris County, Texas",tx,140,0,ACSSF,6798,,,,,48,201,,,,321000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9539,6234.311,1.530080834,9539,922,748,957,346,1007,1155,1382,1063,1111,490,318,40,9539,6744,639,0,124,0,1639,393,5559,2118,3441,1853,535,57,0,0,2593,93,187,181,93,262,220,178,126,77,163,213,279,303,142,76,0
48201321100,14000US48201321100,"Census Tract 3211, Harris County, Texas","Census Tract 3211, Harris County, Texas",tx,140,0,ACSSF,6799,,,,,48,201,,,,321100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8042,3771.315,2.132412583,8042,816,567,830,232,961,1484,1167,1126,451,260,127,21,8042,5753,765,160,503,0,587,274,4636,912,3724,2487,928,216,53,0,2585,107,27,149,116,137,157,174,123,165,156,397,391,195,186,94,11
48201321200,14000US48201321200,"Census Tract 3212, Harris County, Texas","Census Tract 3212, Harris County, Texas",tx,140,0,ACSSF,6800,,,,,48,201,,,,321200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3117,2726.395,1.143267845,3117,276,370,375,86,325,534,348,406,265,110,8,14,3117,2366,345,0,0,0,364,42,1685,718,967,427,96,33,8,0,1037,193,77,154,106,25,96,28,100,121,34,26,37,26,0,14,0
48201321300,14000US48201321300,"Census Tract 3213, Harris County, Texas","Census Tract 3213, Harris County, Texas",tx,140,0,ACSSF,6801,,,,,48,201,,,,321300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6669,11080.9,0.601846418,6669,673,731,538,349,1151,1104,979,617,293,114,71,49,6669,5337,577,109,20,0,578,48,3227,1247,1980,839,240,54,0,0,1985,136,115,144,88,154,221,143,62,228,161,181,172,62,70,24,24
48201321401,14000US48201321401,"Census Tract 3214.01, Harris County, Texas","Census Tract 3214.01, Harris County, Texas",tx,140,0,ACSSF,6802,,,,,48,201,,,,321401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4658,5842.386,0.797277053,4658,504,557,347,250,533,494,702,579,324,151,184,33,4658,3323,23,4,0,0,1282,26,2467,1049,1418,424,105,33,20,20,1133,56,43,50,176,111,59,85,67,73,142,60,114,63,34,0,0
48201321402,14000US48201321402,"Census Tract 3214.02, Harris County, Texas","Census Tract 3214.02, Harris County, Texas",tx,140,0,ACSSF,6803,,,,,48,201,,,,321402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4475,5867.494,0.762676507,4475,253,336,419,313,625,609,610,628,349,205,78,50,4475,3003,75,9,91,0,1048,249,2529,1188,1341,502,126,33,0,0,1188,75,23,21,46,50,56,74,68,49,109,239,137,162,73,6,0
48201321500,14000US48201321500,"Census Tract 3215, Harris County, Texas","Census Tract 3215, Harris County, Texas",tx,140,0,ACSSF,6804,,,,,48,201,,,,321500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3023,8316.966,0.363473885,3023,382,432,292,77,253,549,446,227,238,79,39,9,3023,2006,136,17,21,0,752,91,1587,751,836,275,64,0,0,0,859,114,94,115,73,48,42,53,57,38,86,59,18,24,26,0,12
48201321600,14000US48201321600,"Census Tract 3216, Harris County, Texas","Census Tract 3216, Harris County, Texas",tx,140,0,ACSSF,6805,,,,,48,201,,,,321600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6591,5911.085,1.115023699,6591,415,503,800,227,615,1198,751,743,703,277,243,116,6591,5851,24,0,47,0,583,86,4031,1188,2843,1608,442,96,44,29,1837,139,16,86,80,132,64,64,62,72,213,260,328,150,87,48,36
48201321700,14000US48201321700,"Census Tract 3217, Harris County, Texas","Census Tract 3217, Harris County, Texas",tx,140,0,ACSSF,6806,,,,,48,201,,,,321700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3427,4595.601,0.745713108,3427,145,241,330,198,397,281,525,517,452,144,99,98,3427,2915,1,0,36,0,475,0,2116,668,1448,890,330,86,20,13,995,47,44,62,56,41,5,26,68,67,57,132,213,91,29,27,30
48201321800,14000US48201321800,"Census Tract 3218, Harris County, Texas","Census Tract 3218, Harris County, Texas",tx,140,0,ACSSF,6807,,,,,48,201,,,,321800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4142,8220.975,0.503833222,4142,441,190,300,291,419,588,455,645,461,216,66,70,4142,3204,0,0,24,0,914,0,2501,1152,1349,435,40,1,1,1,1115,46,54,185,123,63,40,62,78,31,84,141,180,8,20,0,0
48201321900,14000US48201321900,"Census Tract 3219, Harris County, Texas","Census Tract 3219, Harris County, Texas",tx,140,0,ACSSF,6808,,,,,48,201,,,,321900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6108,6408.314,0.953136849,6108,497,384,557,302,624,959,792,873,565,359,97,99,6108,5108,58,226,112,0,554,50,3744,1919,1825,824,149,17,17,0,1598,66,105,39,127,41,97,97,131,107,188,143,192,207,50,8,0
48201322000,14000US48201322000,"Census Tract 3220, Harris County, Texas","Census Tract 3220, Harris County, Texas",tx,140,0,ACSSF,6809,,,,,48,201,,,,322000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5711,21175.89,0.269693528,5711,609,509,535,374,824,1088,820,624,177,89,62,0,5711,4800,129,51,0,0,560,171,2860,1418,1442,593,47,0,0,0,1577,201,55,134,189,173,159,162,43,67,97,91,106,62,0,29,9
48201322100,14000US48201322100,"Census Tract 3221, Harris County, Texas","Census Tract 3221, Harris County, Texas",tx,140,0,ACSSF,6810,,,,,48,201,,,,322100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4244,5055.19,0.839533233,4244,351,442,326,269,476,719,430,509,421,183,52,66,4244,3996,48,0,0,0,172,28,2380,984,1396,511,97,26,0,0,1175,98,59,92,154,114,114,38,52,70,68,115,68,73,9,51,0
48201322200,14000US48201322200,"Census Tract 3222, Harris County, Texas","Census Tract 3222, Harris County, Texas",tx,140,0,ACSSF,6811,,,,,48,201,,,,322200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639,4492.267,0.364849181,1639,146,91,117,159,196,159,195,228,220,80,45,3,1639,1404,2,46,0,0,163,24,930,424,506,230,48,27,11,1,512,51,24,38,103,61,41,35,11,51,43,17,7,30,0,0,0
48201322600,14000US48201322600,"Census Tract 3226, Harris County, Texas","Census Tract 3226, Harris County, Texas",tx,140,0,ACSSF,6812,,,,,48,201,,,,322600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5625,5876.841,0.957146906,5625,453,447,485,247,723,836,640,788,504,313,165,24,5625,5231,105,88,0,0,166,35,3270,947,2323,1235,319,96,7,0,1734,137,44,44,113,200,52,127,119,95,180,186,267,118,28,20,4
48201322700,14000US48201322700,"Census Tract 3227, Harris County, Texas","Census Tract 3227, Harris County, Texas",tx,140,0,ACSSF,6813,,,,,48,201,,,,322700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7615,9533.296,0.798779377,7615,728,733,875,366,804,1261,810,847,613,282,258,38,7615,6391,213,0,49,0,728,234,4109,1591,2518,1644,477,145,55,55,2184,186,97,118,243,158,10,103,61,63,217,422,291,147,40,28,0
48201322800,14000US48201322800,"Census Tract 3228, Harris County, Texas","Census Tract 3228, Harris County, Texas",tx,140,0,ACSSF,6814,,,,,48,201,,,,322800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6123,5097.222,1.201242631,6123,346,449,751,206,527,927,883,800,782,269,162,21,6123,5216,0,61,40,0,785,21,3844,1583,2261,915,113,29,0,0,1658,99,92,146,152,86,109,58,116,100,115,159,251,103,29,39,4
48201322900,14000US48201322900,"Census Tract 3229, Harris County, Texas","Census Tract 3229, Harris County, Texas",tx,140,0,ACSSF,6815,,,,,48,201,,,,322900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4090,6374.755,0.64159332,4090,499,357,371,296,567,541,485,466,273,121,72,42,4090,3409,0,0,18,0,647,16,2000,970,1030,396,134,16,0,0,1160,108,53,46,94,110,69,36,45,62,192,192,35,118,0,0,0
48201323000,14000US48201323000,"Census Tract 3230, Harris County, Texas","Census Tract 3230, Harris County, Texas",tx,140,0,ACSSF,6816,,,,,48,201,,,,323000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6813,12610.82,0.54025038,6813,1020,814,477,235,787,838,1014,699,405,276,83,165,6813,5480,99,69,0,0,1056,109,3480,2022,1458,486,128,37,0,0,2184,184,220,203,272,362,231,65,58,130,177,79,66,48,50,0,39
48201323100,14000US48201323100,"Census Tract 3231, Harris County, Texas","Census Tract 3231, Harris County, Texas",tx,140,0,ACSSF,6817,,,,,48,201,,,,323100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3950,4977.363,0.793592866,3950,554,489,327,144,382,674,312,404,410,190,52,12,3950,2865,409,0,0,0,519,157,2054,847,1207,536,45,2,0,0,1181,163,170,108,136,113,70,65,105,56,91,46,40,11,0,7,0
48201323200,14000US48201323200,"Census Tract 3232, Harris County, Texas","Census Tract 3232, Harris County, Texas",tx,140,0,ACSSF,6818,,,,,48,201,,,,323200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5322,6543.706,0.813300679,5322,493,306,437,316,590,711,775,733,452,188,241,80,5322,4302,337,45,87,15,432,104,3180,993,2187,1114,195,33,14,0,1570,89,10,72,135,77,100,74,100,89,101,212,181,209,72,29,20
48201323300,14000US48201323300,"Census Tract 3233, Harris County, Texas","Census Tract 3233, Harris County, Texas",tx,140,0,ACSSF,6819,,,,,48,201,,,,323300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3875,7658.909,0.505946746,3875,581,209,263,219,427,497,591,514,305,149,103,17,3875,3350,167,96,4,0,150,108,2176,917,1259,560,119,44,10,0,1214,103,100,154,102,111,74,88,79,31,40,127,121,41,21,20,2
48201323400,14000US48201323400,"Census Tract 3234, Harris County, Texas","Census Tract 3234, Harris County, Texas",tx,140,0,ACSSF,6820,,,,,48,201,,,,323400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7948,10345.62,0.768247961,7948,955,711,545,408,1132,1135,960,681,775,345,254,47,7948,6690,68,258,134,0,728,70,4197,1628,2569,1353,267,72,58,42,2137,174,180,37,182,145,217,143,212,53,112,212,122,147,186,15,0
48201323500,14000US48201323500,"Census Tract 3235, Harris County, Texas","Census Tract 3235, Harris County, Texas",tx,140,0,ACSSF,6821,,,,,48,201,,,,323500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5700,5525.498,1.031581227,5700,732,719,564,136,770,1007,596,637,316,166,36,21,5700,4520,582,169,0,0,262,167,2779,1171,1608,616,185,25,23,0,1862,255,130,169,203,187,155,162,92,46,139,72,173,42,17,12,8
48201323600,14000US48201323600,"Census Tract 3236, Harris County, Texas","Census Tract 3236, Harris County, Texas",tx,140,0,ACSSF,6822,,,,,48,201,,,,323600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8064,4131.838,1.951673521,8064,561,559,570,297,876,1068,951,808,1236,611,379,148,8064,6845,158,44,468,0,370,179,5201,784,4417,2707,1039,260,107,60,3147,144,130,207,211,200,117,188,230,171,304,270,359,180,196,75,165
48201323701,14000US48201323701,"Census Tract 3237.01, Harris County, Texas","Census Tract 3237.01, Harris County, Texas",tx,140,0,ACSSF,6823,,,,,48,201,,,,323701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4334,4856.76,0.892364366,4334,264,359,180,16,362,866,493,465,515,345,246,223,4334,3785,205,12,77,7,161,87,3153,550,2603,1729,679,211,127,65,1920,56,73,153,219,222,14,47,37,72,370,163,246,47,13,110,78
48201323702,14000US48201323702,"Census Tract 3237.02, Harris County, Texas","Census Tract 3237.02, Harris County, Texas",tx,140,0,ACSSF,6824,,,,,48,201,,,,323702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3269,7988.194,0.409228923,3269,257,219,309,215,420,317,438,396,384,181,133,0,3269,2893,71,57,56,0,17,175,1849,234,1615,990,210,104,31,8,1172,19,91,144,47,54,95,149,119,17,101,57,124,58,68,16,13
48201323801,14000US48201323801,"Census Tract 3238.01, Harris County, Texas","Census Tract 3238.01, Harris County, Texas",tx,140,0,ACSSF,6825,,,,,48,201,,,,323801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3588,6957.678,0.515689262,3588,259,300,284,139,356,414,497,531,298,164,261,85,3588,3153,0,60,26,0,322,27,2250,532,1718,870,345,156,56,9,1153,22,8,41,37,45,100,78,61,56,134,264,184,75,43,5,0
48201323802,14000US48201323802,"Census Tract 3238.02, Harris County, Texas","Census Tract 3238.02, Harris County, Texas",tx,140,0,ACSSF,6826,,,,,48,201,,,,323802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5105,5481.094,0.931383466,5105,388,248,551,297,531,633,778,712,444,332,191,0,5105,4373,86,230,45,54,281,36,3090,1191,1899,1002,315,106,30,19,1616,124,54,90,110,175,108,59,119,108,84,141,202,105,29,85,23
48201323900,14000US48201323900,"Census Tract 3239, Harris County, Texas","Census Tract 3239, Harris County, Texas",tx,140,0,ACSSF,6827,,,,,48,201,,,,323900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3950,3612.666,1.093375336,3950,295,260,248,164,327,619,456,607,522,317,94,41,3950,3448,122,0,22,0,322,36,2656,694,1962,812,142,60,0,0,1483,208,110,133,224,130,87,88,104,7,147,84,73,61,8,0,19
48201324000,14000US48201324000,"Census Tract 3240, Harris County, Texas","Census Tract 3240, Harris County, Texas",tx,140,0,ACSSF,6828,,,,,48,201,,,,324000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5596,1830.16,3.057656252,5596,284,367,407,220,510,879,725,640,767,402,289,106,5596,4974,9,6,434,0,117,56,3808,510,3298,2199,619,280,126,88,1910,83,58,33,20,96,59,71,66,118,155,342,194,264,139,130,82
48201324100,14000US48201324100,"Census Tract 3241, Harris County, Texas","Census Tract 3241, Harris County, Texas",tx,140,0,ACSSF,6829,,,,,48,201,,,,324100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5453,753.8567,7.23347058,5453,489,559,545,199,503,849,727,544,689,220,122,7,5453,4265,48,119,0,0,824,197,3158,1131,2027,979,137,0,0,0,1654,169,195,234,111,77,117,130,50,110,99,110,116,31,58,39,8
48201324200,14000US48201324200,"Census Tract 3242, Harris County, Texas","Census Tract 3242, Harris County, Texas",tx,140,0,ACSSF,6830,,,,,48,201,,,,324200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1487,595.522,2.496969098,1487,182,138,131,69,158,140,267,143,123,73,54,9,1487,1102,0,9,0,0,376,0,809,484,325,144,44,0,0,0,426,23,38,82,27,41,17,72,15,5,17,23,16,23,23,0,4
48201330100,14000US48201330100,"Census Tract 3301, Harris County, Texas","Census Tract 3301, Harris County, Texas",tx,140,0,ACSSF,6831,,,,,48,201,,,,330100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9188,9252.31,0.993049389,9188,777,777,692,691,1377,984,1081,1047,1022,562,166,12,9188,4970,3254,0,155,0,796,13,4874,1167,3707,1496,591,124,36,0,2388,208,10,168,152,37,198,188,41,22,231,380,454,67,111,61,60
48201330200,14000US48201330200,"Census Tract 3302, Harris County, Texas","Census Tract 3302, Harris County, Texas",tx,140,0,ACSSF,6832,,,,,48,201,,,,330200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4203,2458.223,1.709771628,4203,386,322,332,292,505,688,395,443,364,275,151,50,4203,2044,1753,9,50,25,270,52,2366,633,1733,947,440,115,35,35,1177,88,96,98,47,78,21,135,103,95,88,62,138,67,36,19,6
48201330301,14000US48201330301,"Census Tract 3303.01, Harris County, Texas","Census Tract 3303.01, Harris County, Texas",tx,140,0,ACSSF,6833,,,,,48,201,,,,330301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8307,6748.427,1.23095358,8307,602,890,990,432,1021,945,1411,1208,529,192,43,44,8307,4538,2155,16,340,0,1153,105,4372,1469,2903,1453,663,251,42,33,2009,82,0,25,42,29,120,137,103,242,257,314,361,159,13,118,7
48201330302,14000US48201330302,"Census Tract 3303.02, Harris County, Texas","Census Tract 3303.02, Harris County, Texas",tx,140,0,ACSSF,6834,,,,,48,201,,,,330302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6369,2737.08,2.326932017,6369,584,431,374,325,614,899,894,758,750,457,253,30,6369,2902,2309,0,90,0,1021,47,4041,1352,2689,1421,579,111,13,13,1628,99,14,66,36,88,30,141,64,87,169,298,265,174,28,47,22
48201330303,14000US48201330303,"Census Tract 3303.03, Harris County, Texas","Census Tract 3303.03, Harris County, Texas",tx,140,0,ACSSF,6835,,,,,48,201,,,,330303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3893,1890.352,2.059404522,3893,351,157,288,143,287,608,579,452,674,278,66,10,3893,1903,1668,25,0,0,253,44,2667,821,1846,1338,633,253,10,0,1595,97,149,49,71,123,75,151,110,48,202,224,138,86,34,4,34
48201330400,14000US48201330400,"Census Tract 3304, Harris County, Texas","Census Tract 3304, Harris County, Texas",tx,140,0,ACSSF,6836,,,,,48,201,,,,330400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4818,2868.793,1.679452183,4818,324,355,486,139,514,699,665,583,547,361,100,45,4818,2609,2028,0,0,0,88,93,3000,1004,1996,1008,265,61,30,30,1538,155,92,128,111,118,97,153,104,51,118,158,149,38,29,37,0
48201330500,14000US48201330500,"Census Tract 3305, Harris County, Texas","Census Tract 3305, Harris County, Texas",tx,140,0,ACSSF,6837,,,,,48,201,,,,330500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4692,4483.598,1.04648091,4692,517,589,352,155,488,677,563,479,384,250,185,53,4692,2561,1920,0,65,0,105,41,2591,889,1702,761,148,22,0,0,1267,86,77,66,161,83,35,72,72,115,98,145,107,118,19,0,13
48201330600,14000US48201330600,"Census Tract 3306, Harris County, Texas","Census Tract 3306, Harris County, Texas",tx,140,0,ACSSF,6838,,,,,48,201,,,,330600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6759,4747.947,1.42356258,6759,487,346,558,322,795,724,1123,799,778,641,177,9,6759,2367,3558,0,0,0,736,98,4251,1191,3060,1874,437,140,38,29,2070,160,289,127,72,118,192,115,112,40,127,205,202,177,63,46,25
48201330700,14000US48201330700,"Census Tract 3307, Harris County, Texas","Census Tract 3307, Harris County, Texas",tx,140,0,ACSSF,6839,,,,,48,201,,,,330700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9199,3834.112,2.399251657,9199,1019,1125,710,583,1216,1361,1033,947,819,244,105,37,9199,4238,2945,0,195,0,1579,242,4546,1487,3059,1576,666,138,32,0,2304,32,299,175,119,155,181,169,185,50,283,342,178,22,13,92,9
48201330800,14000US48201330800,"Census Tract 3308, Harris County, Texas","Census Tract 3308, Harris County, Texas",tx,140,0,ACSSF,6840,,,,,48,201,,,,330800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12001,997.6534,12.02922793,12001,1226,751,868,825,1258,2029,1986,1216,1101,519,172,50,12001,4317,6464,38,264,0,570,348,7073,1266,5807,4472,1726,678,165,119,3645,187,92,106,210,114,93,129,260,128,199,567,706,254,312,238,50
48201330900,14000US48201330900,"Census Tract 3309, Harris County, Texas","Census Tract 3309, Harris County, Texas",tx,140,0,ACSSF,6841,,,,,48,201,,,,330900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9949,2600.038,3.82648298,9949,732,1033,694,401,923,2297,1388,1116,762,510,93,0,9949,4359,4612,13,160,0,750,55,6166,1020,5146,3747,1885,710,236,167,3453,146,139,262,154,267,208,210,112,338,273,461,480,173,31,153,46
48201331100,14000US48201331100,"Census Tract 3311, Harris County, Texas","Census Tract 3311, Harris County, Texas",tx,140,0,ACSSF,6842,,,,,48,201,,,,331100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3598,2884.018,1.24756524,3598,236,241,303,142,429,309,485,508,529,130,182,104,3598,241,3048,5,0,0,297,7,2247,625,1622,936,250,58,0,0,1297,283,78,132,98,91,79,34,106,0,149,109,63,75,0,0,0
48201331200,14000US48201331200,"Census Tract 3312, Harris County, Texas","Census Tract 3312, Harris County, Texas",tx,140,0,ACSSF,6843,,,,,48,201,,,,331200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2940,2147.293,1.369165417,2940,145,260,155,101,144,409,288,509,444,290,135,60,2940,185,2668,0,12,0,0,75,2135,378,1757,900,172,53,0,0,1367,184,165,220,143,114,96,62,74,42,54,148,35,4,19,7,0
48201331300,14000US48201331300,"Census Tract 3313, Harris County, Texas","Census Tract 3313, Harris County, Texas",tx,140,0,ACSSF,6844,,,,,48,201,,,,331300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5598,3201.375,1.748623932,5598,370,361,239,252,796,644,474,669,905,506,321,61,5598,533,4776,0,0,0,280,9,3580,643,2937,1645,516,95,26,15,1769,183,69,193,104,97,117,147,75,168,139,166,74,77,160,0,0
48201331400,14000US48201331400,"Census Tract 3314, Harris County, Texas","Census Tract 3314, Harris County, Texas",tx,140,0,ACSSF,6845,,,,,48,201,,,,331400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2278,3763.939,0.60521709,2278,573,74,179,118,329,205,144,132,220,181,119,4,2278,6,2105,83,35,0,45,4,1005,327,678,305,10,0,0,0,996,565,181,50,57,49,27,15,1,0,0,47,0,4,0,0,0
48201331500,14000US48201331500,"Census Tract 3315, Harris County, Texas","Census Tract 3315, Harris County, Texas",tx,140,0,ACSSF,6846,,,,,48,201,,,,331500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8936,2493.651,3.583500001,8936,493,773,690,195,966,1237,1174,1006,1134,628,539,101,8936,994,7351,0,65,0,288,238,5819,690,5129,3002,1117,435,71,71,2815,150,127,114,206,303,42,129,108,108,258,316,415,222,127,168,22
48201331601,14000US48201331601,"Census Tract 3316.01, Harris County, Texas","Census Tract 3316.01, Harris County, Texas",tx,140,0,ACSSF,6847,,,,,48,201,,,,331601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6776,5675.664,1.193869238,6776,423,327,335,465,681,867,897,952,864,674,257,34,6776,376,6076,0,129,0,124,71,4545,584,3961,2402,959,316,78,35,2401,231,309,210,155,83,204,76,223,62,235,149,309,106,13,7,29
48201331602,14000US48201331602,"Census Tract 3316.02, Harris County, Texas","Census Tract 3316.02, Harris County, Texas",tx,140,0,ACSSF,6848,,,,,48,201,,,,331602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1812,784.6763,2.309232321,1812,156,127,162,118,210,138,277,284,231,95,14,0,1812,453,1286,5,30,0,12,26,1039,344,695,282,84,11,0,0,630,169,64,60,17,59,18,52,19,21,30,62,20,15,5,19,0
48201331700,14000US48201331700,"Census Tract 3317, Harris County, Texas","Census Tract 3317, Harris County, Texas",tx,140,0,ACSSF,6849,,,,,48,201,,,,331700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4033,2048.374,1.968879006,4033,439,407,305,288,220,437,390,399,401,333,365,49,4033,442,3343,0,0,0,215,33,2374,701,1673,1028,280,147,0,0,1361,135,140,68,118,102,41,133,14,55,83,181,204,15,61,11,0
48201331800,14000US48201331800,"Census Tract 3318, Harris County, Texas","Census Tract 3318, Harris County, Texas",tx,140,0,ACSSF,6850,,,,,48,201,,,,331800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4437,4976.585,0.891575173,4437,371,308,345,219,699,659,252,622,505,182,232,43,4437,784,3510,0,0,0,109,34,2495,440,2055,890,163,26,9,0,1272,179,186,145,48,137,150,42,46,25,72,150,36,36,12,8,0
